Id,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleCondition,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,BsmtFullBath,BsmtHalfBath,GarageCars,GarageArea,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold
1495,1,1,3,3,4,0,15,2,2,0,5,1,1,1,2,4,2,2,4,3,2,6,1,0,1,6,5,1,2,5,5,2,3,4,1,4,1129.0,0.0,261.0,1390.0,1.0,0.0,3.0,713.0,60,88,11134,8,5,1992,1993,180,1402,823,0,2225,2,1,4,1,7,1,1992,198,30,0,0,0,0,0,6,2010
1496,1,1,0,3,1,0,21,2,2,4,2,1,1,2,2,4,2,0,4,0,2,6,1,0,1,6,2,1,0,5,5,2,3,4,1,4,1298.0,0.0,190.0,1488.0,1.0,0.0,2.0,506.0,120,25,4835,7,5,2004,2005,0,1488,0,0,1488,2,0,2,1,6,1,2004,168,50,0,0,0,0,0,3,2010
1497,1,2,3,3,4,0,21,2,2,4,5,1,1,2,2,4,2,2,4,3,6,6,1,0,1,6,3,1,2,5,5,2,3,4,1,4,0.0,0.0,840.0,840.0,0.0,0.0,2.0,588.0,160,39,3515,7,5,2004,2004,0,840,840,0,1680,2,1,2,1,3,0,2004,0,111,0,0,0,0,0,1,2010
1498,1,2,3,3,4,0,21,2,2,4,5,1,1,1,2,4,2,2,4,0,2,6,1,0,1,6,3,5,2,5,5,2,3,4,1,4,280.0,0.0,320.0,600.0,0.0,0.0,2.0,480.0,160,30,3215,7,5,2004,2004,120,600,600,0,1200,2,1,2,1,4,0,2004,0,172,0,0,0,0,0,4,2010
1499,1,2,3,3,4,0,21,2,2,3,5,1,1,2,2,4,2,2,4,3,2,0,1,0,1,6,3,5,2,5,5,2,3,4,1,4,368.0,42.0,190.0,600.0,1.0,0.0,2.0,480.0,160,24,2544,7,5,2004,2005,0,600,600,0,1200,2,1,2,1,4,0,2004,0,172,0,0,0,0,0,2,2010
1500,1,2,3,3,4,0,21,2,2,3,5,1,1,1,2,4,2,2,4,3,2,6,1,0,1,6,3,5,2,5,5,2,3,4,1,4,376.0,0.0,224.0,600.0,1.0,0.0,2.0,480.0,160,24,2544,6,5,2005,2005,216,600,636,0,1236,2,1,2,1,4,0,2005,0,166,0,0,0,0,0,5,2010
1501,1,1,3,3,0,0,21,2,2,4,5,1,1,1,2,4,2,2,4,3,2,6,1,0,1,6,3,5,3,5,5,2,3,4,1,4,466.0,0.0,290.0,756.0,1.0,0.0,2.0,440.0,160,0,2980,6,5,2000,2000,1159,756,756,0,1512,2,1,2,1,5,0,2000,0,32,0,0,0,0,0,5,2010
1502,1,1,0,3,2,0,21,2,2,4,5,1,1,2,2,4,2,2,4,3,2,6,1,0,1,6,3,1,2,5,5,2,3,4,1,4,244.0,0.0,286.0,530.0,0.0,0.0,2.0,496.0,160,0,2403,7,5,2003,2003,0,530,550,0,1080,2,1,2,1,4,0,2003,0,50,0,0,0,0,0,6,2010
1503,1,2,0,3,4,0,21,2,2,0,2,1,1,2,2,4,2,0,3,3,2,6,1,0,1,6,2,1,2,5,5,2,3,4,1,5,1032.0,0.0,610.0,1642.0,1.0,0.0,3.0,852.0,20,57,12853,8,5,2010,2010,0,1418,0,0,1418,1,1,1,1,6,1,2010,160,192,0,224,0,0,0,4,2010
1504,1,1,0,3,4,0,21,2,2,0,5,1,1,2,2,4,2,2,4,3,2,6,1,0,1,6,5,1,2,5,5,2,3,4,1,4,484.0,0.0,491.0,975.0,1.0,0.0,2.0,592.0,60,68,7379,8,5,2000,2000,0,975,873,0,1848,2,1,3,1,7,1,2000,280,184,0,0,0,0,0,4,2010
1505,1,1,3,3,4,0,21,2,2,0,2,1,1,2,2,4,2,2,4,3,2,6,1,0,1,6,2,1,2,5,5,2,3,4,1,4,833.0,0.0,659.0,1492.0,1.0,0.0,2.0,596.0,20,80,8000,7,5,2002,2002,0,1492,0,0,1492,2,0,3,1,6,1,2002,277,137,0,0,0,0,0,4,2010
1506,1,1,0,3,4,0,14,2,2,0,2,3,1,1,3,4,1,4,4,3,2,6,1,2,1,6,3,1,2,5,5,2,3,4,1,4,506.0,0.0,1323.0,1829.0,1.0,0.0,2.0,535.0,20,0,10456,6,6,1967,1967,120,1829,0,0,1829,2,0,4,1,8,0,1967,0,76,0,0,0,0,0,5,2010
1507,1,1,3,3,4,0,14,2,2,0,5,1,1,2,3,4,2,2,4,2,2,6,1,0,1,6,5,1,3,5,5,2,3,4,1,4,1137.0,0.0,143.0,1280.0,1.0,0.0,2.0,660.0,60,80,10791,6,5,1993,1993,0,1280,1215,0,2495,2,1,4,1,9,1,1993,224,32,0,0,0,0,0,3,2010
1508,1,1,0,3,4,0,14,2,2,0,0,1,1,2,3,4,2,2,4,2,0,3,1,4,1,6,5,1,2,5,5,2,3,4,1,4,687.0,46.0,491.0,1224.0,0.0,1.0,2.0,678.0,50,0,18837,6,5,1978,1978,0,1287,604,0,1891,3,0,3,1,7,1,1978,0,69,0,0,0,0,0,4,2010
1509,1,1,3,3,4,0,14,2,2,0,5,1,1,2,3,4,1,4,4,3,0,6,1,4,1,6,3,1,2,5,5,2,3,1,1,4,329.0,0.0,386.0,715.0,0.0,0.0,2.0,441.0,60,80,9600,6,6,1971,1971,0,930,715,0,1645,1,2,4,1,7,0,1971,0,78,0,0,0,0,0,6,2010
1510,1,1,3,3,4,0,12,2,2,0,2,3,1,1,3,4,1,4,4,3,5,6,1,4,1,6,3,1,2,5,5,2,3,4,1,4,698.0,0.0,534.0,1232.0,1.0,0.0,2.0,490.0,20,80,9600,5,5,1966,1966,172,1232,0,0,1232,1,1,3,1,6,0,1966,0,224,0,0,0,0,0,4,2010
1511,1,1,3,3,0,0,12,2,2,0,2,3,1,2,3,4,2,2,4,3,1,6,1,2,1,6,3,1,2,5,5,2,3,4,1,4,1059.0,0.0,150.0,1209.0,1.0,0.0,2.0,504.0,20,90,9900,5,5,1966,1966,0,1209,0,0,1209,1,0,3,1,6,0,1966,0,0,120,0,0,0,0,4,2010
1512,1,1,3,3,4,0,12,2,2,0,2,1,1,1,3,4,1,4,4,3,1,6,1,0,1,6,3,1,2,5,5,2,3,0,1,4,1010.0,0.0,500.0,1510.0,1.0,0.0,2.0,517.0,20,88,9680,5,6,1967,1967,268,1510,0,0,1510,2,0,3,1,6,0,1967,0,40,0,0,204,0,0,4,2010
1513,1,2,0,3,4,0,12,2,2,0,7,1,1,2,3,4,1,4,4,3,6,6,1,4,1,6,3,1,3,5,5,2,3,4,1,3,0.0,0.0,533.0,533.0,0.0,0.0,2.0,480.0,80,0,10600,6,5,1964,1964,0,1131,644,0,1775,2,0,3,1,8,0,1964,0,172,0,0,0,0,0,5,2010
1514,1,1,0,3,4,0,12,2,2,2,2,3,1,1,3,4,1,4,4,3,1,6,1,4,1,6,3,6,1,3,3,2,3,4,1,0,1500.0,0.0,228.0,1728.0,2.0,0.0,0.0,0.0,90,98,13260,5,6,1962,2001,144,1728,0,0,1728,2,0,6,2,10,0,0,0,0,0,0,0,0,0,1,2010
1515,1,1,3,3,4,0,12,2,2,0,0,1,1,1,2,4,1,4,4,3,3,6,1,2,1,3,2,5,3,5,5,2,3,1,1,4,670.0,0.0,470.0,1140.0,0.0,0.0,2.0,400.0,50,68,9724,5,7,1952,2002,265,1929,532,0,2461,2,0,3,1,7,2,1994,0,0,0,0,0,0,0,3,2010
1516,1,1,3,3,0,0,12,0,2,0,0,1,1,3,3,2,1,4,4,3,5,6,1,4,1,6,2,1,3,5,5,2,3,4,1,4,300.0,0.0,482.0,782.0,0.0,0.0,2.0,470.0,50,120,17360,6,6,1949,1950,340,1019,537,0,1556,2,0,3,1,6,1,1949,0,0,150,0,0,0,0,1,2010
1517,1,1,0,3,4,0,12,2,2,0,6,1,1,1,3,4,1,4,4,1,2,6,1,2,1,6,2,1,3,5,5,2,3,4,3,4,944.0,0.0,136.0,1080.0,1.0,0.0,1.0,315.0,85,75,11380,6,8,1966,2008,216,1128,0,0,1128,1,0,2,1,5,1,1966,238,0,0,0,0,0,1500,1,2010
1518,1,1,3,3,0,0,12,1,2,2,2,1,1,2,3,4,1,4,4,3,6,6,1,4,1,6,3,1,3,5,5,2,3,4,1,4,0.0,0.0,1604.0,1604.0,0.0,0.0,2.0,576.0,90,70,8267,5,5,1958,1958,0,1604,0,0,1604,2,0,4,2,8,0,1958,42,0,0,0,0,0,0,3,2010
1519,1,1,3,3,4,0,12,2,2,0,2,1,1,1,2,4,2,2,4,3,2,6,1,0,1,6,3,1,2,5,5,2,3,2,3,4,1188.0,0.0,292.0,1480.0,1.0,0.0,2.0,620.0,20,70,8197,7,5,2003,2009,506,1480,0,0,1480,2,0,3,1,7,0,2003,252,73,0,0,0,0,300,2,2010
1520,1,1,0,3,4,0,12,2,2,0,2,3,1,1,3,4,1,4,4,3,1,5,1,4,1,6,3,1,2,5,5,2,3,0,1,4,856.0,162.0,125.0,1143.0,1.0,0.0,1.0,308.0,20,0,8050,5,5,1959,1959,150,1143,0,0,1143,1,0,3,1,6,0,1959,0,0,0,0,0,0,0,5,2010
1521,1,1,0,3,4,0,12,2,2,0,2,3,1,1,3,4,1,4,4,3,5,6,1,1,1,6,3,1,2,5,5,2,3,4,1,4,936.0,0.0,270.0,1206.0,0.0,0.0,1.0,312.0,20,87,10725,5,5,1959,1959,91,1206,0,0,1206,1,0,3,1,6,0,1959,0,21,0,0,0,0,0,5,2010
1522,1,1,3,3,4,0,12,2,2,0,2,1,1,3,3,4,1,4,4,3,5,6,1,0,1,6,2,1,3,5,5,2,3,1,1,4,734.0,0.0,510.0,1244.0,1.0,0.0,2.0,440.0,20,80,10032,6,5,1959,1959,432,1580,0,0,1580,1,1,3,1,6,2,1956,0,28,0,0,160,0,0,6,2010
1523,1,1,3,3,4,0,12,2,2,0,0,1,1,2,3,4,1,4,4,3,6,6,1,4,1,6,3,1,3,5,5,2,3,4,1,4,0.0,0.0,832.0,832.0,0.0,0.0,1.0,263.0,50,60,8382,4,5,1956,1956,0,832,505,0,1337,1,0,3,1,5,0,1956,0,0,0,0,0,0,0,2,2010
1524,1,1,3,3,4,0,12,2,2,0,2,1,1,2,3,4,1,4,4,3,1,6,1,4,1,6,3,5,3,5,5,2,3,4,1,4,339.0,0.0,525.0,864.0,0.0,1.0,1.0,318.0,20,60,10950,5,7,1952,1952,0,1064,0,0,1064,1,0,2,1,4,0,1952,0,0,0,0,0,0,0,5,2010
1525,1,1,3,3,0,0,12,2,2,0,2,1,1,2,3,2,1,4,4,3,5,6,1,4,1,6,3,1,3,5,5,2,3,1,1,4,648.0,0.0,324.0,972.0,0.0,0.0,1.0,305.0,20,119,10895,5,6,1955,1955,0,972,0,0,972,1,0,3,1,5,0,1955,0,0,205,0,0,0,0,6,2010
1526,1,1,3,3,4,0,12,2,2,1,2,1,1,2,3,4,1,4,4,0,5,6,1,4,1,6,3,1,3,5,5,2,3,4,1,0,532.0,0.0,456.0,988.0,1.0,0.0,1.0,264.0,190,70,13587,5,5,1958,1958,0,988,0,0,988,1,0,2,1,5,0,1958,0,0,0,0,0,0,0,4,2010
1527,1,1,3,3,0,0,12,2,2,0,2,1,1,2,3,4,0,4,4,3,6,6,1,2,1,6,3,5,3,5,5,0,3,4,1,4,0.0,0.0,576.0,576.0,0.0,1.0,2.0,676.0,30,65,7898,4,7,1920,1994,0,985,0,0,985,1,0,2,1,4,0,1989,0,0,0,0,0,0,0,4,2010
1528,1,1,3,3,4,0,12,0,2,0,0,1,1,2,3,4,1,4,4,3,0,5,1,4,1,6,3,5,3,5,5,2,3,1,1,4,481.0,174.0,161.0,816.0,1.0,0.0,1.0,280.0,50,60,8064,6,8,1948,2004,0,816,408,0,1224,1,0,3,1,5,0,1950,414,0,0,0,0,0,0,5,2010
1529,1,1,0,3,0,0,12,2,2,0,2,1,1,2,3,4,1,4,4,3,5,3,1,0,1,6,3,5,2,5,5,2,3,4,1,4,588.0,350.0,237.0,1175.0,0.0,0.0,2.0,484.0,20,81,7635,5,6,1960,1960,0,1175,0,0,1175,1,1,3,1,6,0,1960,0,0,0,0,0,0,0,6,2010
1530,1,1,3,3,4,1,12,2,2,0,2,3,1,1,3,4,1,4,4,1,1,3,1,4,1,2,5,1,2,5,5,2,3,4,1,4,717.0,263.0,415.0,1395.0,1.0,0.0,2.0,440.0,20,80,9760,6,7,1963,1984,218,1395,0,0,1395,1,0,2,1,7,1,1963,657,0,113,0,240,0,0,5,2010
1531,1,1,3,3,0,0,17,2,2,0,0,3,1,1,3,4,2,4,4,3,0,6,1,4,1,3,2,2,3,5,5,2,3,4,1,0,48.0,0.0,661.0,709.0,1.0,0.0,1.0,240.0,50,60,4800,4,5,1900,1954,771,1157,687,0,1844,1,0,3,1,9,2,1900,84,0,0,0,0,0,0,1,2010
1532,1,0,3,3,4,0,17,0,2,0,2,1,1,2,3,4,2,4,4,3,1,6,1,4,1,6,2,6,1,3,3,1,3,2,1,4,579.0,0.0,357.0,936.0,1.0,0.0,0.0,0.0,30,56,4485,5,7,1920,1950,0,936,0,0,936,1,0,2,1,5,1,0,51,0,135,0,0,0,0,5,2010
1533,1,0,3,0,4,1,17,2,2,0,2,3,1,2,3,4,1,4,4,2,1,5,1,2,1,6,3,5,3,5,5,2,3,4,1,4,274.0,1073.0,0.0,1347.0,1.0,1.0,2.0,551.0,20,69,5805,5,7,1957,1957,0,1347,0,0,1347,1,0,3,1,6,0,1957,0,0,0,0,0,0,0,6,2010
1534,1,1,3,3,0,0,17,2,2,0,0,1,1,2,3,4,2,2,4,3,6,6,1,2,1,6,3,5,3,1,5,0,3,4,1,4,0.0,0.0,827.0,827.0,0.0,0.0,1.0,240.0,45,50,6900,6,7,1938,2000,0,827,424,0,1251,1,0,3,1,6,0,1938,0,0,0,0,0,0,0,1,2010
1535,1,1,3,3,4,0,17,0,2,0,0,1,1,2,3,2,0,4,4,3,1,6,1,0,1,6,2,5,3,5,5,2,3,4,1,4,780.0,0.0,247.0,1027.0,0.0,0.0,1.0,240.0,50,69,11851,5,7,1948,2009,0,1027,606,0,1633,1,0,3,1,7,1,1948,0,100,126,0,0,0,0,6,2010
1536,1,1,3,3,4,0,17,0,2,0,0,1,1,2,3,4,0,4,4,3,5,6,1,4,1,6,3,5,3,5,5,2,3,4,1,4,176.0,0.0,832.0,1008.0,0.0,0.0,1.0,315.0,50,0,8239,5,6,1920,1962,0,1060,185,0,1245,1,0,3,1,6,0,1962,0,0,334,0,0,0,0,3,2010
1537,1,1,3,3,4,0,17,2,2,0,2,1,1,2,3,1,0,1,0,3,6,6,1,4,0,6,2,5,3,1,1,0,3,4,1,0,0.0,0.0,678.0,678.0,0.0,0.0,2.0,780.0,30,68,9656,2,2,1923,1970,0,832,0,0,832,1,0,2,1,5,1,1928,0,0,0,0,0,0,0,6,2010
1538,1,0,3,3,0,0,17,2,2,0,5,1,1,2,2,2,0,4,4,3,6,6,2,4,0,6,3,5,3,5,5,2,3,4,1,0,0.0,0.0,930.0,930.0,0.0,0.0,1.0,288.0,70,60,9600,8,9,1900,2003,0,930,636,0,1566,2,0,3,1,7,0,1930,54,228,246,0,0,0,0,4,2010
1539,1,0,3,3,4,0,17,2,2,0,5,1,1,2,2,2,4,1,0,3,6,6,1,0,1,6,3,5,3,5,5,0,3,4,1,4,0.0,0.0,346.0,346.0,0.0,0.0,2.0,624.0,70,50,9000,8,9,1890,2002,0,1157,1111,0,2268,3,0,3,1,7,0,2003,0,108,0,0,0,0,0,4,2010
1540,1,1,3,3,4,0,17,2,2,1,5,1,1,2,3,1,0,4,4,2,6,6,3,1,0,6,3,6,1,3,3,0,3,4,1,0,0.0,0.0,840.0,840.0,0.0,0.0,0.0,0.0,190,100,9045,5,3,1910,1950,0,1128,1128,0,2256,2,0,4,2,12,0,0,0,18,18,0,0,0,0,6,2010
1541,1,1,3,3,4,0,17,2,2,0,5,1,1,2,3,4,1,1,4,3,5,6,1,0,1,2,3,5,3,5,5,2,3,4,1,4,283.0,0.0,455.0,738.0,0.0,0.0,2.0,624.0,70,60,10560,6,7,1922,1994,0,868,602,0,1470,1,1,2,1,6,0,1970,0,0,0,0,0,0,0,6,2010
1542,1,1,3,3,0,0,3,1,1,0,0,1,1,2,3,2,1,4,4,3,5,6,1,0,1,6,3,5,3,5,5,2,3,2,1,4,788.0,0.0,200.0,988.0,0.0,0.0,1.0,363.0,50,53,5830,5,6,1950,1997,0,1030,582,0,1612,1,1,3,1,7,0,1950,0,0,0,0,0,0,0,3,2010
1543,1,1,0,0,0,0,3,2,2,0,4,1,1,2,3,4,0,2,4,3,1,6,1,4,0,6,2,5,3,5,5,2,3,4,1,4,474.0,0.0,634.0,1108.0,0.0,0.0,1.0,315.0,75,0,7793,7,7,1922,2005,0,1160,908,0,2068,1,1,3,1,8,1,1928,0,0,60,0,0,0,0,5,2010
1544,1,1,3,3,4,0,3,1,2,0,2,1,1,2,3,4,0,4,4,3,5,6,1,4,0,6,3,5,3,1,5,1,3,2,1,4,188.0,0.0,577.0,765.0,1.0,0.0,1.0,200.0,30,50,5000,4,7,1925,1950,0,765,0,0,765,1,0,2,1,4,0,1926,135,0,41,0,0,0,0,4,2010
1545,1,1,3,3,4,0,3,2,2,0,0,1,1,2,3,4,0,4,1,3,1,3,1,4,1,6,3,5,3,5,5,2,3,2,1,0,452.0,12.0,144.0,608.0,1.0,0.0,1.0,240.0,50,50,6000,6,7,1939,1950,0,608,524,0,1132,1,0,2,1,5,0,1939,0,0,128,0,0,0,0,4,2010
1546,1,1,3,3,4,0,3,2,2,0,0,1,1,2,3,2,1,4,4,3,3,6,1,0,1,6,2,5,3,5,5,2,3,4,1,4,264.0,0.0,308.0,572.0,0.0,1.0,2.0,576.0,50,50,6000,6,6,1940,1950,0,848,348,0,1196,1,1,3,1,6,2,1973,0,0,0,0,0,0,0,3,2010
1547,1,1,3,3,0,0,3,1,2,0,0,1,1,3,3,4,1,4,4,3,5,3,1,4,1,3,1,5,3,5,5,2,3,4,1,4,360.0,159.0,316.0,835.0,0.0,0.0,1.0,240.0,50,53,6360,5,6,1942,1950,300,955,498,0,1453,1,1,3,1,7,2,1942,0,0,35,0,148,0,0,3,2010
1548,1,1,3,3,4,0,3,2,2,0,0,1,1,2,3,4,1,4,4,3,5,6,1,4,1,6,3,5,3,5,5,1,3,4,1,4,300.0,0.0,480.0,780.0,0.0,0.0,1.0,312.0,50,50,6000,6,7,1948,1950,0,780,636,0,1416,1,1,3,1,6,0,1948,221,0,48,0,0,0,0,3,2010
1549,1,1,3,3,4,0,3,2,2,0,0,1,1,2,3,4,1,4,0,3,5,6,1,2,1,6,3,5,0,5,5,1,3,4,1,4,276.0,0.0,252.0,528.0,0.0,0.0,2.0,624.0,50,52,6240,5,7,1936,1980,0,548,492,0,1040,1,0,2,1,5,0,1979,306,0,32,0,0,0,0,5,2010
1550,1,1,3,3,4,0,3,2,2,0,0,1,1,2,3,4,0,4,4,3,3,6,1,4,1,6,2,5,3,5,5,2,3,2,1,4,448.0,0.0,480.0,928.0,0.0,0.0,2.0,480.0,50,52,6240,5,5,1930,1950,0,928,608,0,1536,2,0,4,1,7,1,1930,0,10,0,0,0,0,0,3,2010
1551,1,1,3,3,4,0,17,0,2,0,2,1,1,2,3,4,0,1,0,3,0,6,1,4,1,6,2,5,3,5,5,2,3,4,1,4,960.0,0.0,164.0,1124.0,1.0,0.0,1.0,288.0,30,51,6120,6,5,1923,1950,0,1068,0,0,1068,1,0,2,1,5,1,1923,0,0,128,0,0,0,0,3,2010
1552,1,0,3,3,4,0,17,2,2,0,0,1,1,2,3,1,1,4,4,3,6,6,1,0,1,6,5,5,3,5,5,2,3,0,1,4,0.0,0.0,888.0,888.0,0.0,0.0,2.0,572.0,50,57,8094,4,5,1915,1950,0,888,1074,0,1962,1,1,4,1,9,1,1915,160,0,364,0,0,0,0,6,2010
1553,1,0,3,3,4,0,17,2,2,0,5,1,1,2,2,2,2,4,4,3,6,6,1,0,1,6,3,6,1,3,3,0,3,4,1,4,0.0,0.0,780.0,780.0,0.0,0.0,0.0,0.0,70,60,12900,6,8,1912,2009,0,780,780,0,1560,1,1,3,1,7,0,0,344,0,0,0,168,0,0,5,2010
1554,1,0,3,3,4,0,17,2,2,0,5,1,1,2,3,2,0,4,4,3,6,6,1,0,1,6,3,5,3,5,5,2,3,0,1,4,0.0,0.0,662.0,662.0,0.0,1.0,1.0,180.0,70,52,3068,6,8,1920,1993,0,662,662,0,1324,1,0,3,1,6,0,1920,0,0,112,0,0,0,0,2,2010
1555,1,1,0,3,4,0,4,1,2,0,2,1,1,1,3,4,1,2,4,3,5,6,1,2,1,6,2,1,3,5,5,2,3,4,1,4,766.0,0.0,656.0,1422.0,0.0,0.0,1.0,365.0,20,100,15263,5,5,1959,1959,90,1675,0,0,1675,2,0,3,1,8,2,1959,0,132,0,0,0,0,0,5,2010
1556,1,1,0,3,4,0,4,2,2,0,0,1,1,2,3,4,0,2,0,3,6,6,1,2,0,4,3,5,3,1,1,0,3,4,1,4,0.0,0.0,689.0,689.0,0.0,0.0,1.0,180.0,50,72,10632,5,3,1917,1950,0,725,499,0,1224,1,1,3,1,6,0,1917,0,0,248,0,0,0,0,1,2010
1557,1,1,3,3,4,0,18,2,2,1,0,1,1,2,1,1,0,4,4,3,5,6,1,4,0,6,3,6,1,3,3,0,3,4,1,4,1026.0,0.0,186.0,1212.0,1.0,0.0,0.0,0.0,190,60,9900,5,4,1915,1950,0,1212,180,0,1392,1,0,3,1,6,0,0,0,0,168,0,0,0,0,2,2010
1558,1,1,0,0,4,1,18,2,2,0,0,1,1,2,3,4,1,1,4,3,3,6,1,0,0,6,3,5,3,5,5,2,3,2,1,4,368.0,0.0,232.0,600.0,0.0,0.0,1.0,231.0,50,65,6001,6,5,1940,1950,0,600,319,0,919,1,0,3,1,5,0,1940,0,0,45,0,0,0,0,3,2010
1559,1,1,0,3,4,0,18,2,2,0,5,2,1,2,3,4,1,4,4,3,5,6,2,4,0,6,3,6,1,3,3,0,3,4,1,0,73.0,0.0,634.0,707.0,0.0,0.0,0.0,0.0,70,0,6449,4,1,1907,1950,0,942,942,0,1884,1,1,4,1,7,0,0,0,0,239,0,0,0,0,3,2010
1560,1,1,3,3,0,0,18,0,2,1,0,1,1,2,3,2,0,4,4,2,3,6,1,2,1,6,2,5,3,5,1,1,3,4,1,4,736.0,0.0,120.0,856.0,1.0,0.0,2.0,450.0,190,60,6048,5,7,1910,1950,0,936,744,0,1680,2,0,2,2,7,1,1910,56,144,0,0,0,0,0,6,2010
1561,1,1,3,3,4,0,19,2,2,2,2,1,5,1,1,1,1,4,4,3,0,6,1,4,0,6,3,6,1,3,3,2,3,4,1,4,704.0,0.0,1128.0,1832.0,2.0,0.0,0.0,0.0,90,72,10773,4,3,1967,1967,72,1832,0,0,1832,2,0,4,2,8,0,0,0,58,0,0,0,0,0,5,2010
1562,1,1,3,3,4,0,19,2,2,0,2,3,1,1,3,4,1,4,4,2,1,5,1,0,1,6,3,5,3,5,5,2,3,4,1,4,240.0,474.0,150.0,864.0,1.0,0.0,1.0,416.0,20,65,7800,5,7,1966,2008,47,892,0,0,892,1,0,3,1,5,0,1966,0,0,0,0,0,0,0,6,2010
1563,1,1,3,3,4,0,19,2,2,0,2,3,1,2,3,4,1,4,4,3,2,6,1,0,1,6,3,5,3,5,5,2,3,4,1,4,775.0,0.0,89.0,864.0,1.0,0.0,1.0,280.0,20,65,7832,5,5,1968,1968,0,864,0,0,864,1,0,2,1,4,0,1969,226,0,0,0,0,0,0,5,2010
1564,1,1,0,3,4,0,19,2,2,2,6,1,1,2,3,4,1,2,4,0,2,6,1,4,1,6,5,1,0,5,5,2,3,4,1,4,1319.0,0.0,0.0,1319.0,1.0,0.0,2.0,591.0,90,0,7424,5,5,1978,1978,0,1373,0,0,1373,1,0,3,1,5,2,1978,0,0,0,0,0,0,0,5,2010
1565,1,1,3,3,4,0,19,2,2,0,5,1,1,2,3,2,1,4,1,3,5,0,1,0,1,6,5,1,3,5,5,2,3,2,1,4,267.0,453.0,0.0,720.0,0.0,0.0,2.0,480.0,60,86,11227,5,5,1968,1968,0,720,720,0,1440,1,1,4,1,7,2,1968,192,38,0,0,0,0,0,3,2010
1566,1,1,0,2,4,1,4,2,2,0,2,3,1,2,2,2,1,2,4,1,0,6,1,2,1,6,5,1,2,5,5,2,3,4,1,4,1092.0,0.0,328.0,1420.0,1.0,0.0,2.0,690.0,20,0,20062,7,7,1977,2001,0,1483,0,0,1483,1,1,1,1,4,2,1977,496,0,0,0,0,0,0,4,2010
1567,1,1,3,3,0,0,19,1,2,0,2,1,1,2,3,4,0,1,4,3,6,6,1,4,0,6,3,5,3,5,5,0,3,4,1,4,0.0,0.0,660.0,660.0,0.0,0.0,2.0,440.0,30,94,9259,4,4,1927,1950,0,756,0,0,756,1,0,2,1,4,0,1945,80,0,0,0,0,0,0,6,2010
1568,1,1,0,2,1,1,4,2,2,0,5,1,1,1,3,4,2,2,4,0,0,6,1,0,1,6,5,1,0,5,5,2,3,4,1,4,964.0,0.0,153.0,1117.0,1.0,0.0,2.0,522.0,60,0,17082,6,5,1978,1992,288,1117,864,0,1981,2,1,4,1,8,1,1978,336,104,0,0,0,0,0,5,2010
1569,1,1,3,3,4,0,7,2,2,0,0,1,1,2,3,4,1,4,4,2,1,3,1,4,1,6,2,1,2,5,5,2,3,4,3,4,288.0,684.0,0.0,972.0,0.0,1.0,1.0,480.0,50,124,18600,3,4,1938,1990,0,1052,558,0,1610,2,0,4,1,8,1,1938,0,0,60,0,0,0,450,6,2010
1570,1,1,3,3,4,0,7,2,2,0,2,1,1,2,3,4,1,4,4,3,2,5,1,0,1,6,5,1,3,5,5,2,3,2,1,4,104.0,387.0,172.0,663.0,1.0,0.0,1.0,467.0,20,65,11479,6,7,1950,1987,0,1074,0,0,1074,1,0,3,1,6,1,1987,0,52,52,0,0,0,0,6,2010
1571,1,1,3,0,4,0,7,2,2,0,0,1,1,2,3,4,1,4,0,3,3,6,1,0,1,6,5,5,3,1,5,2,3,2,1,4,192.0,0.0,564.0,756.0,0.0,0.0,1.0,209.0,50,50,9350,4,6,1947,1979,0,1169,0,362,1531,1,0,3,1,8,1,1947,0,0,0,0,0,0,0,6,2010
1572,1,1,3,3,4,0,7,2,2,0,2,1,1,2,3,4,1,4,4,0,1,6,1,4,1,6,3,1,0,5,5,2,3,4,1,4,954.0,0.0,218.0,1172.0,1.0,0.0,1.0,366.0,20,75,9525,5,7,1954,1998,0,1172,0,0,1172,1,0,3,1,5,0,1954,240,0,0,0,0,0,0,6,2010
1573,1,1,1,3,4,0,7,2,2,0,2,1,1,3,2,4,2,2,4,1,2,6,1,0,1,6,5,1,2,5,5,2,3,4,1,5,1346.0,0.0,162.0,1508.0,1.0,0.0,2.0,572.0,20,44,17485,7,5,2009,2010,96,1508,0,0,1508,1,0,1,1,5,2,2009,0,0,0,0,0,0,0,1,2010
